BUTTON_PRESSED[1]	BUTTON_PRESS_TIME[1]	DISPLAY_ON_TIME[1]	RESPONSE_TIME[1]	RESPONSE_ACCURACY[1]	visual	pic_category	correct	sentence	sentence_type	block	button_expected
4	762829.00	760943.86	1885	correct	fig2_9d10_42px.png	3	1	"A > B"	1	3	4
4	800528.00	798758.45	1769	correct	fig2_rev_3d4_42px.png	4	1	"A jest niższe niż B."	2	1	4
2	806993.00	805691.38	1301	correct	fig2_1d2_42px.png	3	0	"A jest niższe niż B."	2	1	2
4	813306.00	812324.37	981	correct	fig2_rev_1d2_28px.png	2	1	"A jest niższe niż B."	2	1	4
4	819598.00	818007.36	1590	correct	fig2_rev_7d8_42px.png	4	1	"A jest niższe niż B."	2	1	4
2	828858.00	825073.68	3784	correct	fig2_rev_5d6_28px.png	2	0	"A jest wyższe niż B."	1	1	2
2	835609.00	834189.83	1419	correct	fig2_5d6_42px.png	3	0	"A jest niższe niż B."	2	1	2
0	-1	841272.76	-1	no_response	fig2_rev_9d10_28px.png	2	1	"A jest niższe niż B."	2	1	4
2	855407.00	851272.22	4134	correct	fig2_rev_3d4_42px.png	4	0	"A jest wyższe niż B."	1	1	2
4	862390.00	861088.36	1301	correct	fig2_1d2_42px.png	3	1	"A jest wyższe niż B."	1	1	4
2	871316.00	868054.64	3261	correct	fig2_rev_9d10_28px.png	2	0	"A jest wyższe niż B."	1	1	2
2	878942.00	876287.51	2654	correct	fig2_rev_7d8_42px.png	4	0	"A jest wyższe niż B."	1	1	2
4	884736.00	883353.80	1382	correct	fig2_3d4_28px.png	1	1	"A jest wyższe niż B."	1	1	4
4	891855.00	890670.06	1184	correct	fig2_7d8_28px.png	1	1	"A jest wyższe niż B."	1	1	4
2	900222.00	898486.29	1735	correct	fig2_9d10_42px.png	3	0	"A jest niższe niż B."	2	1	2
2	906587.00	904969.27	1617	correct	fig2_rev_1d2_28px.png	2	0	"A jest wyższe niż B."	1	1	2
4	912560.00	911502.25	1057	correct	fig2_rev_5d6_28px.png	2	1	"A jest niższe niż B."	2	1	4
2	920654.00	918335.20	2318	correct	fig2_7d8_28px.png	1	0	"A jest niższe niż B."	2	1	2
2	927575.00	926551.43	1023	correct	fig2_3d4_28px.png	1	0	"A jest niższe niż B."	2	1	2
4	933786.00	932917.75	868	correct	fig2_5d6_42px.png	3	1	"A jest wyższe niż B."	1	1	4
4	941008.00	939884.03	1123	correct	fig2_9d10_42px.png	3	1	"A jest wyższe niż B."	1	1	4
4	987794.00	986414.81	1379	correct	fig2_rev_5d6_42px.png	4	1	"B jest wyższe niż A."	1	2	4
2	994067.00	992831.11	1235	correct	fig2_5d6_28px.png	1	0	"B jest wyższe niż A."	1	2	2
2	999791.00	998830.79	960	correct	fig2_rev_1d2_42px.png	4	0	"B jest niższe niż A."	2	2	2
4	1006087.00	1004747.14	1339	correct	fig2_rev_3d4_28px.png	2	1	"B jest wyższe niż A."	1	2	4
2	1013461.00	1011463.43	1997	correct	fig2_9d10_28px.png	1	0	"B jest wyższe niż A."	1	2	2
4	1018937.00	1017979.73	957	correct	fig2_3d4_42px.png	3	1	"B jest niższe niż A."	2	2	4
4	1025557.00	1024712.69	844	correct	fig2_1d2_28px.png	1	1	"B jest niższe niż A."	2	2	4
2	1031435.00	1030429.05	1005	correct	fig2_3d4_42px.png	3	0	"B jest wyższe niż A."	1	2	2
2	1037869.00	1036428.74	1440	correct	fig2_rev_7d8_28px.png	2	0	"B jest niższe niż A."	2	2	2
4	1044042.00	1042545.05	1496	correct	fig2_5d6_28px.png	1	1	"B jest niższe niż A."	2	2	4
2	1051118.00	1050011.31	1106	correct	fig2_rev_5d6_42px.png	4	0	"B jest niższe niż A."	2	2	2
4	1057031.00	1055894.32	1136	correct	fig2_rev_7d8_28px.png	2	1	"B jest wyższe niż A."	1	2	4
2	1064344.00	1062460.62	1883	correct	fig2_1d2_28px.png	1	0	"B jest wyższe niż A."	1	2	2
2	1070595.00	1068643.63	1951	correct	fig2_rev_3d4_28px.png	2	0	"B jest niższe niż A."	2	2	2
4	1077093.00	1075909.88	1183	correct	fig2_7d8_42px.png	3	1	"B jest niższe niż A."	2	2	4
4	1083140.00	1081942.89	1197	correct	fig2_rev_1d2_42px.png	4	1	"B jest wyższe niż A."	1	2	4
0	-1	1088959.17	-1	no_response	fig2_7d8_42px.png	3	0	"B jest wyższe niż A."	1	2	2
4	1101199.00	1099925.24	1273	correct	fig2_9d10_28px.png	1	1	"B jest niższe niż A."	2	2	4
2	1108269.00	1105824.91	2444	correct	fig2_rev_9d10_42px.png	4	0	"B jest niższe niż A."	2	2	2
4	1114111.00	1112957.85	1153	correct	fig2_rev_9d10_42px.png	4	1	"B jest wyższe niż A."	1	2	4
