BUTTON_PRESSED[1]	BUTTON_PRESS_TIME[1]	DISPLAY_ON_TIME[1]	RESPONSE_TIME[1]	RESPONSE_ACCURACY[1]	visual	pic_category	correct	sentence	sentence_type	block	button_expected
4	762890.00	762107.86	782	correct	fig2_3d4_28px.png	1	1	"A jest wyższe niż B."	1	1	4
2	767962.00	767157.55	804	correct	fig2_3d4_28px.png	1	0	"A jest niższe niż B."	2	1	2
2	772623.00	772123.91	499	correct	fig2_rev_1d2_28px.png	2	0	"A jest wyższe niż B."	1	1	2
4	777623.00	776473.65	1149	correct	fig2_rev_9d10_28px.png	2	1	"A jest niższe niż B."	2	1	4
4	783067.00	782373.28	693	correct	fig2_rev_7d8_42px.png	4	1	"A jest niższe niż B."	2	1	4
2	788928.00	788006.27	921	correct	fig2_rev_9d10_28px.png	2	0	"A jest wyższe niż B."	1	1	2
2	794399.00	793155.95	1243	correct	fig2_rev_3d4_42px.png	4	0	"A jest wyższe niż B."	1	1	2
4	799667.00	798788.95	878	correct	fig2_rev_3d4_42px.png	4	1	"A jest niższe niż B."	2	1	4
4	806031.00	805321.89	709	correct	fig2_5d6_42px.png	3	1	"A jest wyższe niż B."	1	1	4
2	811510.00	810738.21	771	correct	fig2_9d10_42px.png	3	0	"A jest niższe niż B."	2	1	2
2	816134.00	815387.92	746	correct	fig2_rev_7d8_42px.png	4	0	"A jest wyższe niż B."	1	1	2
4	821353.00	820804.25	548	correct	fig2_9d10_42px.png	3	1	"A jest wyższe niż B."	1	1	4
