BUTTON_PRESSED[1]	BUTTON_PRESS_TIME[1]	DISPLAY_ON_TIME[1]	RESPONSE_TIME[1]	RESPONSE_ACCURACY[1]	visual	pic_category	correct	sentence	sentence_type	block	button_expected
4	852079.00	849631.09	2447	correct	fig2_5d6_28px.png	1	1	"B < A"	2	4	4
4	864835.00	860563.73	4271	incorrect	fig2_rev_9d10_42px.png	4	0	"B < A"	2	4	2
4	879161.00	877412.70	1748	correct	fig2_3d4_42px.png	3	1	"B < A"	2	4	4
2	892612.00	888495.36	4116	correct	fig2_9d10_28px.png	1	0	"B > A"	1	4	2
4	904520.00	903261.10	1258	correct	fig2_rev_5d6_42px.png	4	1	"B > A"	1	4	4
4	956249.00	954657.94	1591	correct	fig2_9d10_42px.png	3	1	"A jest wyższe niż B."	1	1	4
4	963453.00	961290.88	2162	correct	fig2_1d2_42px.png	3	1	"A jest wyższe niż B."	1	1	4
2	971361.00	970256.99	1104	correct	fig2_rev_1d2_28px.png	2	0	"A jest wyższe niż B."	1	1	2
2	979405.00	977206.58	2198	correct	fig2_7d8_28px.png	1	0	"A jest niższe niż B."	2	1	2
4	988074.00	986189.35	1884	correct	fig2_5d6_42px.png	3	1	"A jest wyższe niż B."	1	1	4
4	996601.00	993905.55	2695	correct	fig2_7d8_28px.png	1	1	"A jest wyższe niż B."	1	1	4
2	1005127.00	1003488.28	1638	correct	fig2_rev_3d4_42px.png	4	0	"A jest wyższe niż B."	1	1	2
2	1014532.00	1011887.80	2644	correct	fig2_9d10_42px.png	3	0	"A jest niższe niż B."	2	1	2
4	1023392.00	1021920.49	1471	correct	fig2_rev_5d6_28px.png	2	1	"A jest niższe niż B."	2	1	4
4	1030909.00	1029286.69	1622	correct	fig2_3d4_28px.png	1	1	"A jest wyższe niż B."	1	1	4
2	1039171.00	1036119.62	3051	correct	fig2_5d6_42px.png	3	0	"A jest niższe niż B."	2	1	2
2	1048673.00	1047318.94	1354	correct	fig2_rev_5d6_28px.png	2	0	"A jest wyższe niż B."	1	1	2
4	1057036.00	1055501.77	1534	correct	fig2_rev_7d8_42px.png	4	1	"A jest niższe niż B."	2	1	4
4	1063907.00	1061684.72	2222	correct	fig2_rev_9d10_28px.png	2	1	"A jest niższe niż B."	2	1	4
2	1071317.00	1069267.59	2049	correct	fig2_1d2_42px.png	3	0	"A jest niższe niż B."	2	1	2
2	1079297.00	1077217.09	2079	correct	fig2_rev_9d10_28px.png	2	0	"A jest wyższe niż B."	1	1	2
4	1087580.00	1086233.21	1346	correct	fig2_rev_1d2_28px.png	2	1	"A jest niższe niż B."	2	1	4
4	1097419.00	1095799.29	1619	correct	fig2_rev_3d4_42px.png	4	1	"A jest niższe niż B."	2	1	4
2	1105936.00	1102965.52	2970	correct	fig2_rev_7d8_42px.png	4	0	"A jest wyższe niż B."	1	1	2
2	1114172.00	1111181.68	2990	correct	fig2_3d4_28px.png	1	0	"A jest niższe niż B."	2	1	2
