BUTTON_PRESSED[1]	BUTTON_PRESS_TIME[1]	DISPLAY_ON_TIME[1]	RESPONSE_TIME[1]	RESPONSE_ACCURACY[1]	visual	pic_category	correct	sentence	sentence_type	block	button_expected
2	638309.00	637534.86	774	correct	fig2_7d8_42px.png	3	0	"B > A"	1	4	2
4	644067.00	642884.55	1182	correct	fig2_7d8_42px.png	3	1	"B < A"	2	4	4
4	649386.00	648650.88	735	correct	fig2_rev_5d6_42px.png	4	1	"B > A"	1	4	4
2	655654.00	654500.54	1153	correct	fig2_5d6_28px.png	1	0	"B > A"	1	4	2
2	660740.00	659150.25	1589	correct	fig2_rev_9d10_42px.png	4	0	"B < A"	2	4	2
4	667415.00	666433.17	981	correct	fig2_9d10_28px.png	1	1	"B < A"	2	4	4
2	672886.00	672116.18	769	correct	fig2_1d2_28px.png	1	0	"B > A"	1	4	2
4	678349.00	677349.20	999	correct	fig2_rev_3d4_28px.png	2	1	"B > A"	1	4	4
4	684101.00	683415.52	685	correct	fig2_rev_1d2_42px.png	4	1	"B > A"	1	4	4
2	691781.00	688981.87	2799	correct	fig2_rev_3d4_28px.png	2	0	"B < A"	2	4	2
4	697863.00	696314.78	1548	correct	fig2_1d2_28px.png	1	1	"B < A"	2	4	4
2	703055.00	701947.77	1107	correct	fig2_3d4_42px.png	3	0	"B > A"	1	4	2
4	764477.00	763677.52	799	correct	fig2_rev_3d4_42px.png	4	1	"A < B"	2	3	4
2	770143.00	768760.56	1382	correct	fig2_7d8_28px.png	1	0	"A < B"	2	3	2
4	775219.00	774160.25	1058	correct	fig2_rev_9d10_28px.png	2	1	"A < B"	2	3	4
2	780207.00	779459.92	747	correct	fig2_rev_3d4_42px.png	4	0	"A > B"	1	3	2
4	785630.00	784476.30	1153	correct	fig2_rev_7d8_42px.png	4	1	"A < B"	2	3	4
4	790287.00	789659.34	627	correct	fig2_3d4_28px.png	1	1	"A > B"	1	3	4
2	795382.00	794359.08	1022	correct	fig2_rev_9d10_28px.png	2	0	"A > B"	1	3	2
4	800262.00	799625.43	636	correct	fig2_5d6_42px.png	3	1	"A > B"	1	3	4
4	805080.00	804325.14	754	correct	fig2_1d2_42px.png	3	1	"A > B"	1	3	4
2	810487.00	809358.19	1128	correct	fig2_5d6_42px.png	3	0	"A < B"	2	3	2
2	815813.00	814657.89	1155	correct	fig2_3d4_28px.png	1	0	"A < B"	2	3	2
4	821882.00	819957.57	1924	correct	fig2_rev_5d6_28px.png	2	1	"A < B"	2	3	4
2	827777.00	826173.87	1603	correct	fig2_9d10_42px.png	3	0	"A < B"	2	3	2
2	833231.00	832456.85	774	correct	fig2_rev_1d2_28px.png	2	0	"A > B"	1	3	2
4	839207.00	838156.50	1050	correct	fig2_7d8_28px.png	1	1	"A > B"	1	3	4
2	846085.00	845356.11	728	correct	fig2_rev_5d6_28px.png	2	0	"A > B"	1	3	2
4	851926.00	850405.80	1520	correct	fig2_9d10_42px.png	3	1	"A > B"	1	3	4
2	857702.00	856688.77	1013	correct	fig2_1d2_42px.png	3	0	"A < B"	2	3	2
2	863134.00	862105.12	1028	correct	fig2_rev_7d8_42px.png	4	0	"A > B"	1	3	2
4	868319.00	867421.47	897	correct	fig2_rev_1d2_28px.png	2	1	"A < B"	2	3	4
