BUTTON_PRESSED[1]	BUTTON_PRESS_TIME[1]	DISPLAY_ON_TIME[1]	RESPONSE_TIME[1]	RESPONSE_ACCURACY[1]	visual	pic_category	correct	sentence	sentence_type	block	button_expected
4	664954.00	664230.77	723	correct	fig2_rev_3d4_42px.png	4	1	"A < B"	2	3	4
2	671023.00	669997.12	1025	correct	fig2_rev_3d4_42px.png	4	0	"A > B"	1	3	2
4	676487.00	675313.49	1173	correct	fig2_rev_9d10_28px.png	2	1	"A < B"	2	3	4
2	681894.00	680896.51	997	correct	fig2_3d4_28px.png	1	0	"A < B"	2	3	2
4	687413.00	686696.19	716	correct	fig2_7d8_28px.png	1	1	"A > B"	1	3	4
4	729998.00	729010.54	987	correct	fig2_rev_9d10_42px.png	4	1	"B > A"	1	4	4
2	736541.00	735260.19	1280	correct	fig2_rev_7d8_28px.png	2	0	"B < A"	2	4	2
4	742443.00	741259.87	1183	correct	fig2_rev_1d2_42px.png	4	1	"B > A"	1	4	4
2	748694.00	747492.84	1201	correct	fig2_rev_9d10_42px.png	4	0	"B < A"	2	4	2
4	753960.00	753359.19	600	correct	fig2_7d8_42px.png	3	1	"B < A"	2	4	4
4	759492.00	758642.24	849	correct	fig2_rev_3d4_28px.png	2	1	"B > A"	1	4	4
2	765057.00	764141.94	915	correct	fig2_7d8_42px.png	3	0	"B > A"	1	4	2
4	771236.00	769658.29	1577	correct	fig2_rev_7d8_28px.png	2	1	"B > A"	1	4	4
2	776941.00	775924.63	1016	correct	fig2_rev_3d4_28px.png	2	0	"B < A"	2	4	2
4	782762.00	782007.62	754	correct	fig2_1d2_28px.png	1	1	"B < A"	2	4	4
2	788286.00	787340.67	945	correct	fig2_rev_1d2_42px.png	4	0	"B < A"	2	4	2
4	794798.00	793740.32	1057	correct	fig2_3d4_42px.png	3	1	"B < A"	2	4	4
2	801642.00	800139.97	1502	correct	fig2_5d6_28px.png	1	0	"B > A"	1	4	2
4	807642.00	806456.27	1185	correct	fig2_5d6_28px.png	1	1	"B < A"	2	4	4
4	813752.00	812289.30	1462	correct	fig2_9d10_28px.png	1	1	"B < A"	2	4	4
2	819894.00	818538.96	1355	correct	fig2_3d4_42px.png	3	0	"B > A"	1	4	2
2	825836.00	824521.95	1314	correct	fig2_rev_5d6_42px.png	4	0	"B < A"	2	4	2
4	830625.00	830121.65	503	correct	fig2_rev_5d6_42px.png	4	1	"B > A"	1	4	4
2	835741.00	835021.38	719	correct	fig2_1d2_28px.png	1	0	"B > A"	1	4	2
2	841566.00	840687.73	878	correct	fig2_9d10_28px.png	1	0	"B > A"	1	4	2
