BUTTON_PRESSED[1]	BUTTON_PRESS_TIME[1]	DISPLAY_ON_TIME[1]	RESPONSE_TIME[1]	RESPONSE_ACCURACY[1]	visual	pic_category	correct	sentence	sentence_type	block	button_expected
4	853548.00	852448.88	1099	correct	fig2_rev_9d10_42px.png	4	1	"B jest wyższe niż A."	1	2	4
2	860074.00	858165.19	1908	correct	fig2_3d4_42px.png	3	0	"B jest wyższe niż A."	1	2	2
2	868143.00	864614.82	3528	correct	fig2_rev_3d4_28px.png	2	0	"B jest niższe niż A."	2	2	2
4	873901.00	873014.28	886	correct	fig2_rev_7d8_28px.png	2	1	"B jest wyższe niż A."	1	2	4
4	880303.00	878897.26	1405	correct	fig2_9d10_28px.png	1	1	"B jest niższe niż A."	2	2	4
2	885591.00	884313.60	1277	correct	fig2_9d10_28px.png	1	0	"B jest wyższe niż A."	1	2	2
4	891268.00	890196.57	1071	correct	fig2_3d4_42px.png	3	1	"B jest niższe niż A."	2	2	4
4	898945.00	895762.91	3182	correct	fig2_rev_3d4_28px.png	2	1	"B jest wyższe niż A."	1	2	4
2	904011.00	903379.10	631	correct	fig2_rev_7d8_28px.png	2	0	"B jest niższe niż A."	2	2	2
2	911415.00	908462.12	2952	correct	fig2_5d6_28px.png	1	0	"B jest wyższe niż A."	1	2	2
4	917389.00	916178.33	1210	correct	fig2_5d6_28px.png	1	1	"B jest niższe niż A."	2	2	4
2	924632.00	922711.24	1920	correct	fig2_rev_1d2_42px.png	4	0	"B jest niższe niż A."	2	2	2
4	930895.00	929377.52	1517	correct	fig2_1d2_28px.png	1	1	"B jest niższe niż A."	2	2	4
4	936103.00	935160.49	942	correct	fig2_rev_5d6_42px.png	4	1	"B jest wyższe niż A."	1	2	4
2	942821.00	941160.11	1660	correct	fig2_rev_5d6_42px.png	4	0	"B jest niższe niż A."	2	2	2
2	952196.00	950459.54	1736	correct	fig2_rev_9d10_42px.png	4	0	"B jest niższe niż A."	2	2	2
4	959228.00	957859.09	1368	correct	fig2_7d8_42px.png	3	1	"B jest niższe niż A."	2	2	4
4	964771.00	963708.75	1062	correct	fig2_rev_1d2_42px.png	4	1	"B jest wyższe niż A."	1	2	4
2	970701.00	969541.71	1159	correct	fig2_7d8_42px.png	3	0	"B jest wyższe niż A."	1	2	2
2	977492.00	975541.33	1950	correct	fig2_1d2_28px.png	1	0	"B jest wyższe niż A."	1	2	2
