BUTTON_PRESSED[1]	BUTTON_PRESS_TIME[1]	DISPLAY_ON_TIME[1]	RESPONSE_TIME[1]	RESPONSE_ACCURACY[1]	visual	pic_category	correct	sentence	sentence_type	block	button_expected
2	733757.00	732789.26	967	correct	fig2_1d2_28px.png	1	0	"B jest wyższe niż A."	1	2	2
4	739721.00	738905.54	815	correct	fig2_rev_1d2_42px.png	4	1	"B jest wyższe niż A."	1	2	4
2	745870.00	744805.20	1064	correct	fig2_3d4_42px.png	3	0	"B jest wyższe niż A."	1	2	2
4	752944.00	750904.82	2039	correct	fig2_7d8_42px.png	3	1	"B jest niższe niż A."	2	2	4
4	759948.00	758404.36	1543	correct	fig2_9d10_28px.png	1	1	"B jest niższe niż A."	2	2	4
2	766741.00	764937.28	1803	correct	fig2_5d6_28px.png	1	0	"B jest wyższe niż A."	1	2	2
2	772864.00	771486.91	1377	correct	fig2_rev_5d6_42px.png	4	0	"B jest niższe niż A."	2	2	2
4	778924.00	777469.86	1454	correct	fig2_5d6_28px.png	1	1	"B jest niższe niż A."	2	2	4
4	784543.00	783486.16	1056	correct	fig2_1d2_28px.png	1	1	"B jest niższe niż A."	2	2	4
4	828631.00	826283.52	2347	correct	fig2_rev_7d8_28px.png	2	1	"B > A"	1	4	4
4	837686.00	835482.96	2203	correct	fig2_7d8_42px.png	3	1	"B < A"	2	4	4
2	844720.00	842949.18	1770	correct	fig2_7d8_42px.png	3	0	"B > A"	1	4	2
2	851639.00	849298.80	2340	correct	fig2_1d2_28px.png	1	0	"B > A"	1	4	2
4	857685.00	856631.67	1053	correct	fig2_3d4_42px.png	3	1	"B < A"	2	4	4
4	864251.00	863147.93	1103	correct	fig2_rev_5d6_42px.png	4	1	"B > A"	1	4	4
2	870719.00	869430.89	1288	correct	fig2_rev_1d2_42px.png	4	0	"B < A"	2	4	2
4	877757.00	875380.54	2376	correct	fig2_5d6_28px.png	1	1	"B < A"	2	4	4
2	885904.00	882880.06	3023	correct	fig2_rev_9d10_42px.png	4	0	"B < A"	2	4	2
4	891735.00	890612.92	1122	correct	fig2_rev_3d4_28px.png	2	1	"B > A"	1	4	4
4	897807.00	896695.89	1111	correct	fig2_rev_1d2_42px.png	4	1	"B > A"	1	4	4
2	905334.00	903345.47	1988	correct	fig2_rev_5d6_42px.png	4	0	"B < A"	2	4	2
2	912446.00	910361.72	2084	correct	fig2_3d4_42px.png	3	0	"B > A"	1	4	2
4	918945.00	917544.61	1400	correct	fig2_9d10_28px.png	1	1	"B < A"	2	4	4
4	924541.00	923677.56	863	correct	fig2_1d2_28px.png	1	1	"B < A"	2	4	4
2	930268.00	929010.57	1257	correct	fig2_rev_7d8_28px.png	2	0	"B < A"	2	4	2
2	936921.00	934926.88	1994	correct	fig2_9d10_28px.png	1	0	"B > A"	1	4	2
4	943942.00	942676.41	1265	correct	fig2_rev_9d10_42px.png	4	1	"B > A"	1	4	4
2	949338.00	948492.70	845	correct	fig2_rev_3d4_28px.png	2	0	"B < A"	2	4	2
2	955439.00	953892.37	1546	correct	fig2_5d6_28px.png	1	0	"B > A"	1	4	2
