BUTTON_PRESSED[1]	BUTTON_PRESS_TIME[1]	DISPLAY_ON_TIME[1]	RESPONSE_TIME[1]	RESPONSE_ACCURACY[1]	visual	pic_category	correct	sentence	sentence_type	block	button_expected
4	831475.00	830036.96	1438	correct	fig2_rev_9d10_28px.png	2	1	"A jest niższe niż B."	2	1	4
4	837099.00	835353.30	1745	correct	fig2_rev_7d8_42px.png	4	1	"A jest niższe niż B."	2	1	4
2	842090.00	841269.61	820	correct	fig2_5d6_42px.png	3	0	"A jest niższe niż B."	2	1	2
4	848734.00	847802.53	931	correct	fig2_3d4_28px.png	1	1	"A jest wyższe niż B."	1	1	4
4	854327.00	853235.55	1091	correct	fig2_rev_1d2_28px.png	2	1	"A jest niższe niż B."	2	1	4
2	859222.00	858568.55	653	correct	fig2_rev_1d2_28px.png	2	0	"A jest wyższe niż B."	1	1	2
2	864249.00	863134.94	1114	correct	fig2_1d2_42px.png	3	0	"A jest niższe niż B."	2	1	2
4	869273.00	868051.30	1221	correct	fig2_9d10_42px.png	3	1	"A jest wyższe niż B."	1	1	4
2	873781.00	873067.64	713	correct	fig2_rev_9d10_28px.png	2	0	"A jest wyższe niż B."	1	1	2
2	878798.00	877950.68	847	correct	fig2_9d10_42px.png	3	0	"A jest niższe niż B."	2	1	2
4	883755.00	882450.40	1304	correct	fig2_rev_5d6_28px.png	2	1	"A jest niższe niż B."	2	1	4
4	889100.00	887616.75	1483	correct	fig2_5d6_42px.png	3	1	"A jest wyższe niż B."	1	1	4
2	933832.00	932830.65	1001	correct	fig2_1d2_28px.png	1	0	"B jest wyższe niż A."	1	2	2
4	939187.00	938113.67	1073	correct	fig2_9d10_28px.png	1	1	"B jest niższe niż A."	2	2	4
2	944669.00	943413.33	1255	correct	fig2_rev_7d8_28px.png	2	0	"B jest niższe niż A."	2	2	2
4	949859.00	948896.33	962	correct	fig2_rev_7d8_28px.png	2	1	"B jest wyższe niż A."	1	2	4
4	954825.00	953779.36	1045	correct	fig2_rev_9d10_42px.png	4	1	"B jest wyższe niż A."	1	2	4
2	959558.00	958745.72	812	correct	fig2_rev_1d2_42px.png	4	0	"B jest niższe niż A."	2	2	2
2	964632.00	963395.45	1236	correct	fig2_rev_9d10_42px.png	4	0	"B jest niższe niż A."	2	2	2
4	970196.00	968478.46	1717	correct	fig2_rev_1d2_42px.png	4	1	"B jest wyższe niż A."	1	2	4
2	975010.00	973994.79	1015	correct	fig2_rev_3d4_28px.png	2	0	"B jest niższe niż A."	2	2	2
2	981863.00	980477.72	1385	incorrect	fig2_7d8_42px.png	3	1	"B jest niższe niż A."	2	2	4
4	991299.00	989743.82	1555	correct	fig2_rev_3d4_28px.png	2	1	"B jest wyższe niż A."	1	2	4
2	996929.00	995710.13	1218	correct	fig2_rev_5d6_42px.png	4	0	"B jest niższe niż A."	2	2	2
2	1002001.00	1000976.47	1024	correct	fig2_5d6_28px.png	1	0	"B jest wyższe niż A."	1	2	2
4	1007244.00	1006159.49	1084	correct	fig2_3d4_42px.png	3	1	"B jest niższe niż A."	2	2	4
4	1012580.00	1011292.50	1287	correct	fig2_5d6_28px.png	1	1	"B jest niższe niż A."	2	2	4
4	1017740.00	1016808.83	931	correct	fig2_1d2_28px.png	1	1	"B jest niższe niż A."	2	2	4
2	1022849.00	1021841.85	1007	correct	fig2_3d4_42px.png	3	0	"B jest wyższe niż A."	1	2	2
2	1028150.00	1026774.88	1375	correct	fig2_9d10_28px.png	1	0	"B jest wyższe niż A."	1	2	2
2	1033040.00	1032074.55	965	correct	fig2_7d8_42px.png	3	0	"B jest wyższe niż A."	1	2	2
4	1037724.00	1036907.59	816	correct	fig2_rev_5d6_42px.png	4	1	"B jest wyższe niż A."	1	2	4
