BUTTON_PRESSED[1]	BUTTON_PRESS_TIME[1]	DISPLAY_ON_TIME[1]	RESPONSE_TIME[1]	RESPONSE_ACCURACY[1]	visual	pic_category	correct	sentence	sentence_type	block	button_expected
2	816507.00	815309.40	1197	correct	fig2_rev_3d4_42px.png	4	0	"A > B"	1	3	2
4	822558.00	820992.38	1565	correct	fig2_rev_5d6_28px.png	2	1	"A < B"	2	3	4
4	828532.00	827525.31	1006	correct	fig2_3d4_28px.png	1	1	"A > B"	1	3	4
4	883237.00	882205.30	1031	correct	fig2_7d8_42px.png	3	1	"B jest niższe niż A."	2	2	4
4	889439.00	888054.93	1384	correct	fig2_rev_5d6_42px.png	4	1	"B jest wyższe niż A."	1	2	4
2	895282.00	894204.55	1077	correct	fig2_rev_9d10_42px.png	4	0	"B jest niższe niż A."	2	2	2
4	900881.00	899704.21	1176	correct	fig2_rev_9d10_42px.png	4	1	"B jest wyższe niż A."	1	2	4
2	906546.00	905287.21	1258	correct	fig2_5d6_28px.png	1	0	"B jest wyższe niż A."	1	2	2
2	912197.00	911203.51	993	correct	fig2_3d4_42px.png	3	0	"B jest wyższe niż A."	1	2	2
4	918149.00	916536.52	1612	correct	fig2_5d6_28px.png	1	1	"B jest niższe niż A."	2	2	4
2	923879.00	922669.47	1209	correct	fig2_9d10_28px.png	1	0	"B jest wyższe niż A."	1	2	2
4	929525.00	928235.79	1289	correct	fig2_9d10_28px.png	1	1	"B jest niższe niż A."	2	2	4
2	935261.00	934368.76	892	correct	fig2_1d2_28px.png	1	0	"B jest wyższe niż A."	1	2	2
4	940228.00	939468.44	759	correct	fig2_1d2_28px.png	1	1	"B jest niższe niż A."	2	2	4
4	945686.00	944734.78	951	correct	fig2_3d4_42px.png	3	1	"B jest niższe niż A."	2	2	4
2	952467.00	950817.75	1649	correct	fig2_7d8_42px.png	3	0	"B jest wyższe niż A."	1	2	2
2	958171.00	956784.05	1386	correct	fig2_rev_7d8_28px.png	2	0	"B jest niższe niż A."	2	2	2
4	964031.00	963183.66	847	correct	fig2_rev_1d2_42px.png	4	1	"B jest wyższe niż A."	1	2	4
4	969599.00	968649.98	949	correct	fig2_rev_3d4_28px.png	2	1	"B jest wyższe niż A."	1	2	4
2	974265.00	973549.69	715	correct	fig2_rev_1d2_42px.png	4	0	"B jest niższe niż A."	2	2	2
4	980305.00	978566.05	1738	correct	fig2_rev_7d8_28px.png	2	1	"B jest wyższe niż A."	1	2	4
2	985653.00	984765.68	887	correct	fig2_rev_5d6_42px.png	4	0	"B jest niższe niż A."	2	2	2
2	991285.00	990615.31	669	correct	fig2_rev_3d4_28px.png	2	0	"B jest niższe niż A."	2	2	2
