BUTTON_PRESSED	BUTTON_PRESS_TIME	DISPLAY_ON_TIME	RESPONSE_TIME	RESPONSE_ACCURACY	correct	correctbutton	pic	particle
4	933367.00	931310.61	2056	correct	yes	4	11_most-yes-stot_trgt5_catch.png	only
2	945536.00	939826.89	5709	correct	no	2	23_subj-nichtnur-no_trgt4_steal.png	only
2	952948.00	951026.34	1921	correct	no	2	20_filler-no_Trgt-3_win.png	filler
4	960014.00	957526.03	2487	correct	yes	4	19_filler-yes_Trgt-4_win.png	filler
2	969121.00	966342.27	2778	correct	no	2	8_most-no-sfof_trgt6_collect.png	most
2	981395.00	976691.76	4703	incorrect	yes	4	13_filler-yes_Trgt-5_bring.png	filler
4	992187.00	989691.15	2495	correct	yes	4	3_filler-yes_Trgt-3_break.png	filler
4	1001463.00	999923.99	1539	correct	yes	4	23_most-yes-stot_trgt4_steal.png	only
4	1046965.00	1043088.60	3876	correct	yes	4	7_filler-yes_Trgt-3_collect.png	filler
4	1054321.00	1051654.85	2666	correct	yes	4	2_filler-yes_Trgt-5_eat.png	filler
4	1066213.00	1062170.99	4042	correct	yes	4	"22_most-yes-sfot_trgt4_throw away.png"	only
2	1074941.00	1072253.85	2687	correct	no	2	13_most-no-sfof_trgt5_bring.png	most
2	1087712.00	1083153.32	4558	correct	no	2	18_filler-no_Trgt-5_take.png	filler
2	1096712.00	1093952.81	2759	correct	no	2	2_filler-no_Trgt-5_eat.png	filler
4	1106696.00	1101619.10	5076	correct	yes	4	6_most-yes-sfot_trgt4_buy.png	only
2	1113648.00	1111201.96	2446	correct	no	2	19_filler-no_Trgt-4_win.png	filler
4	1121813.00	1118901.61	2911	correct	yes	4	7_most-yes-stot_trgt6_collect.png	only
4	1132542.00	1127684.51	4857	correct	yes	4	5_most-yes-stot_trgt3_buy.png	most
2	1143784.00	1138483.99	5300	incorrect	yes	4	14_filler-yes_Trgt-3_bring.png	filler
2	1159451.00	1151266.71	8184	correct	no	2	8_filler-no_Trgt-6_collect.png	filler
4	1171072.00	1165349.38	5722	correct	yes	4	9_most-yes-stot_trgt6_find.png	most
4	1187076.00	1179898.67	7177	correct	yes	4	20_most-yes-sfot_trgt6_win.png	most
4	1200754.00	1195014.61	5739	correct	yes	4	1_filler-yes_Trgt-3_eat.png	filler
4	1212243.00	1207364.03	4878	correct	yes	4	15_filler-yes_Trgt-6_paint.png	filler
2	1224300.00	1219730.10	4569	correct	no	2	20_most-no-sfof_trgt6_win.png	most
2	1234262.00	1229696.28	4565	correct	no	2	6_filler-no_Trgt-4_buy.png	filler
4	1242263.00	1240045.79	2217	correct	yes	4	10_most-yes-sfot_trgt3_find.png	only
4	1250482.00	1247228.77	3253	correct	yes	4	17_most-yes-stot_trgt3_take.png	most
2	1258624.00	1255795.02	2828	correct	no	2	15_filler-no_Trgt-6_paint.png	filler
2	1266742.00	1264411.28	2330	correct	no	2	"22_filler-no_Trgt-4_throw away.png"	filler
2	1277178.00	1272060.92	5117	incorrect	yes	4	18_most-yes-sfot_trgt3_take.png	only
2	1291893.00	1287026.86	4866	correct	no	2	2_obj-nichtnur-no_trgt5_eat.png	only
2	1370545.00	1367023.01	3521	incorrect	yes	4	17_filler-yes_Trgt-6_take.png	filler
4	1381262.00	1376922.52	4339	correct	yes	4	18_filler-yes_Trgt-5_take.png	filler
2	1390575.00	1387455.35	3119	incorrect	yes	4	1_most-yes-stot_trgt6_eat.png	most
2	1403875.00	1400438.08	3436	correct	no	2	16_most-no-sfof_trgt5_paint.png	most
2	1411713.00	1408937.66	2775	correct	no	2	7_filler-no_Trgt-3_collect.png	filler
2	1422708.00	1418237.22	4470	correct	no	2	19_subj-nichtnur-no_trgt5_win.png	only
2	1431652.00	1427670.10	3981	correct	no	2	9_most-no-sfof_trgt6_find.png	most
2	1441533.00	1438986.22	2546	correct	no	2	12_filler-no_Trgt-6_catch.png	filler
4	1450535.00	1446335.86	4199	correct	yes	4	23_filler-yes_Trgt-5_steal.png	filler
2	1458882.00	1456068.74	2813	correct	no	2	5_most-no-sfof_trgt3_buy.png	most
2	1468504.00	1463918.35	4585	correct	no	2	4_filler-no_Trgt-4_break.png	filler
4	1483382.00	1476451.09	6930	correct	yes	4	8_most-yes-sfot_trgt6_collect.png	most
2	1493140.00	1489333.80	3806	correct	no	2	"22_obj-nichtnur-no_trgt4_throw away.png"	only
2	1503457.00	1500566.58	2890	correct	no	2	9_filler-no_Trgt-6_find.png	filler
4	1512533.00	1509816.16	2716	correct	yes	4	12_most-yes-sfot_trgt3_catch.png	most
2	1522125.00	1518115.76	4009	correct	no	2	14_filler-no_Trgt-3_bring.png	filler
2	1531627.00	1528515.24	3111	correct	no	2	10_filler-no_Trgt-3_find.png	filler
2	1544915.00	1537831.45	7083	correct	no	2	6_obj-nichtnur-no_trgt4_buy.png	only
2	1554956.00	1551647.48	3308	correct	no	2	17_most-no-sfof_trgt3_take.png	most
2	1568490.00	1560980.36	7509	correct	no	2	3_filler-no_Trgt-3_break.png	filler
2	1576636.00	1574229.72	2406	correct	no	2	18_obj-nichtnur-no_trgt3_take.png	only
4	1588530.00	1583895.92	4634	correct	yes	4	9_filler-yes_Trgt-6_find.png	filler
4	1600692.00	1596695.31	3996	correct	yes	4	13_most-yes-stot_trgt5_bring.png	most
2	1609437.00	1605794.88	3642	correct	no	2	24_filler-no_Trgt-4_steal.png	filler
