BUTTON_PRESSED	BUTTON_PRESS_TIME	DISPLAY_ON_TIME	RESPONSE_TIME	RESPONSE_ACCURACY	correct	correctbutton	pic	particle
2	1046169.00	1041335.61	4833	correct	no	2	4_filler-no_Trgt-4_break.png	filler
4	1057269.00	1051801.65	5467	correct	yes	4	7_filler-yes_Trgt-3_collect.png	filler
2	1066695.00	1062351.05	4343	correct	no	2	5_obj-nichtnur-no_trgt3_buy.png	only
2	1110408.00	1103865.32	6542	correct	no	2	4_most-no-sfof_trgt4_break.png	most
4	1119538.00	1115664.61	3873	correct	yes	4	4_filler-yes_Trgt-4_break.png	filler
2	1131100.00	1125730.70	5369	correct	no	2	16_filler-no_Trgt-5_paint.png	filler
4	1141366.00	1137646.68	3719	correct	yes	4	"21_most-yes-sfot_trgt4_throw away.png"	only
2	1150952.00	1146612.83	4339	correct	no	2	24_filler-no_Trgt-4_steal.png	filler
4	1163790.00	1158212.15	5577	correct	yes	4	3_filler-yes_Trgt-3_break.png	filler
4	1173055.00	1169544.84	3510	correct	yes	4	"22_most-yes-stot_trgt4_throw away.png"	only
2	1181472.00	1177994.34	3477	correct	no	2	12_filler-no_Trgt-6_catch.png	filler
2	1191369.00	1188777.05	2591	correct	no	2	"22_subj-nichtnur-no_trgt4_throw away.png"	only
2	1202714.00	1199209.77	3504	incorrect	yes	4	11_most-yes-sfot_trgt5_catch.png	most
4	1214688.00	1210525.77	4162	correct	yes	4	10_filler-yes_Trgt-3_find.png	filler
4	1223777.00	1220075.23	3701	correct	yes	4	9_filler-yes_Trgt-6_find.png	filler
2	1232131.00	1229008.05	3122	incorrect	yes	4	3_most-yes-sfot_trgt3_break.png	most
4	1244806.00	1239657.42	5148	correct	yes	4	6_filler-yes_Trgt-4_buy.png	filler
2	1254599.00	1250206.81	4392	correct	no	2	19_filler-no_Trgt-4_win.png	filler
2	1266069.00	1259339.61	6729	correct	no	2	24_most-no-sfof_trgt4_steal.png	most
4	1277040.00	1271905.56	5134	correct	yes	4	16_filler-yes_Trgt-5_paint.png	filler
2	1287900.00	1282171.63	5728	correct	no	2	"21_obj-nichtnur-no_trgt4_throw away.png"	only
2	1299667.00	1293320.99	6346	incorrect	yes	4	15_most-yes-sfot_trgt6_paint.png	most
2	1311255.00	1307053.51	4201	correct	no	2	13_filler-no_Trgt-5_bring.png	filler
4	1323148.00	1318286.20	4861	correct	yes	4	8_filler-yes_Trgt-6_collect.png	filler
4	1331504.00	1327852.30	3651	correct	yes	4	14_most-yes-stot_trgt5_bring.png	only
2	1341558.00	1336701.79	4856	correct	no	2	7_filler-no_Trgt-3_collect.png	filler
2	1351742.00	1347667.82	4074	correct	no	2	23_most-no-sfof_trgt4_steal.png	most
